dengue_total,year,log(incidence),incidence,case,log(case),de_incidence,NINO34_lag0,NINO34_de_lag0,de_case,de_nor_case
FRENCH GUIANA,2009,3.704991421,5068.806929,11330,4.05426824,3741.589692,-0.831,-0.793927205,8405.102814,2.311381191
FRENCH GUIANA,2010,3.279920414,1904.111568,4350,3.638589083,527.9189879,1.512666667,1.554846248,1309.195216,0.360025245
FRENCH GUIANA,2011,2.457112065,285.4917135,667,2.824776462,-1139.676209,-1.398,-1.350713634,-2489.712383,-0.684664364
FRENCH GUIANA,2012,2.443585436,276.7061105,662,2.821513528,-1197.437155,-0.851,-0.798606848,-2610.619981,-0.717913636
FRENCH GUIANA,2013,3.821444719,6627.949627,16263,4.211227366,5104.831019,-0.421333333,-0.363833396,12874.47242,3.54044609
FRENCH GUIANA,2014,2.672491012,469.4256696,1180,3.072249898,-1102.668281,-0.429666667,-0.367059944,-2324.435178,-0.639213567
FRENCH GUIANA,2015,3.005925731,1012.738011,2603,3.41564098,-608.3312826,0.559666667,0.627380175,-1017.342777,-0.279766591
FRENCH GUIANA,2016,2.30020473,198.6203118,522,2.718501689,-1471.424324,2.496333333,2.569153627,-3214.250375,-0.883910408
FRENCH GUIANA,2017,2.367425835,232.0375121,625,2.796574333,-1486.982467,-0.326,-0.248072921,-3227.157974,-0.887459964
FRENCH GUIANA,2018,1.94326429,86.75346833,240,2.382017043,-1681.241853,-0.917,-0.833966135,-3728.065572,-1.025208237
FRENCH GUIANA,2019,1.949418589,88.00585767,250,2.399673721,-1728.964807,0.759666667,0.847807317,-3833.973171,-1.054332549
GRENADA,1980,0,0,0,0,30.44944012,0.436,0.324976016,38.39146341,0.5478854
GRENADA,1981,0.491411419,2.10035496,2,0.477121255,28.91375575,-0.305333333,-0.411250531,36.00984991,0.513897342
GRENADA,1982,0.916524016,7.251331137,7,0.903089987,30.42869259,-0.065,-0.165810413,36.6282364,0.522722349
GRENADA,1983,0.851955781,6.111411023,6,0.84509804,25.65273314,2.162666667,2.06696304,31.24662289,0.445921227
GRENADA,1984,0.603307224,3.011503945,3,0.602059991,18.91678673,-0.617,-0.707596842,23.86500938,0.340578062
GRENADA,1985,0,0,0,0,12.26924345,-1.061666667,-1.147156723,16.48339587,0.235234897
GRENADA,1986,0,0,0,0,8.633204117,-0.574666667,-0.655049938,12.10178236,0.172704796
GRENADA,1987,0.696896314,3.976182666,4,0.698970004,8.973347449,1.135,1.059723515,11.72016886,0.167258782
GRENADA,1988,0,0,0,0,1.361125449,0.719,0.6488303,3.338555347,0.047644595
GRENADA,1989,0.302724925,1.007820689,1,0.301029996,-1.267093197,-1.783666667,-1.848729581,-0.043058161,-0.000614484
GRENADA,1990,0.605182724,3.028865084,3,0.602059991,-2.882088136,0.043333333,-0.016622796,-2.42467167,-0.034602542
GRENADA,1991,0.301556448,1.002425871,1,0.301029996,-8.544566683,0.400333333,0.34548399,-8.806285178,-0.125674685
GRENADA,1992,0.298789138,0.989707047,1,0.301029996,-12.19332484,1.766,1.716257442,-13.18789869,-0.188204786
GRENADA,1993,0.29638701,0.97873215,1,0.301029996,-15.84033907,0.147333333,0.102697561,-17.5695122,-0.250734886
GRENADA,1994,0.766872345,4.846182178,5,0.77815125,-15.60892838,0.117666667,0.07813768,-17.9511257,-0.256180901
GRENADA,1995,1.863761713,72.07380357,75,1.880813592,47.98265368,1.014,0.979577799,47.66726079,0.680260503
GRENADA,1996,0.827542373,5.722678977,6,0.84509804,-22.00451025,-0.870333333,-0.899648749,-25.71435272,-0.36697008
GRENADA,1997,1.339320234,20.84339975,22,1.361727836,-10.51982881,-0.501333333,-0.525541963,-14.09596623,-0.201163837
GRENADA,1998,0.678197624,3.766478343,4,0.698970004,-31.23278955,2.241333333,2.222231488,-36.47757974,-0.520572325
GRENADA,1999,1.906178101,79.57087893,85,1.934498451,40.9355717,-1.547333333,-1.561328392,40.14080675,0.572850316
GRENADA,2000,1.417175585,25.13217663,27,1.447158031,-17.13916993,-1.663333333,-1.672221607,-22.24080675,-0.317399031
GRENADA,2001,1.083420174,11.11769938,12,1.113943352,-34.78968652,-0.742666667,-0.746448155,-41.62242026,-0.593994454
GRENADA,2002,1.895487601,77.61177481,84,1.929418926,28.06834958,-0.184666667,-0.18334137,25.99596623,0.370988993
GRENADA,2003,1.220986814,15.63362148,17,1.255272505,-37.54584308,0.884,0.890432083,-45.38564728,-0.647699548
GRENADA,2004,0.868747864,6.391760108,7,0.903089987,-50.42374379,0.33,0.341538868,-59.76726079,-0.852939864
GRENADA,2005,0,0,0,0,-60.45154323,0.599666667,0.616312321,-71.1488743,-1.015367115
GRENADA,2006,1.318521665,19.82196273,22,1.361727836,-44.26561983,-0.821333333,-0.799580894,-53.5304878,-0.763934742
GRENADA,2007,0,0,0,0,-67.7236219,0.672,0.698859224,-79.91210131,-1.140427316
GRENADA,2008,0.801703873,5.3343765,6,0.84509804,-66.02528474,-1.626666667,-1.594700657,-78.29371482,-1.117331287
GRENADA,2009,1.328567759,20.3092301,23,1.380211242,-54.68647047,-0.831,-0.793927205,-65.67532833,-0.937254022
GRENADA,2010,2.043800769,109.6116241,125,2.100370545,30.97988419,1.512666667,1.554846248,31.94305816,0.45586007
GRENADA,2011,1.884830218,75.70615569,87,1.944482672,-6.561623545,-1.398,-1.350713634,-10.43855535,-0.148968848
GRENADA,2012,1.775721059,58.66519429,68,1.838849091,-27.23862429,-0.851,-0.798606848,-33.82016886,-0.482648357
GRENADA,2013,2.125614423,132.540938,155,2.193124598,43.00108014,-0.421333333,-0.363833396,48.79821764,0.696400413
GRENADA,2014,1.532227964,33.05869189,39,1.602059991,-60.11720535,-0.429666667,-0.367059944,-71.58339587,-1.021568181
GRENADA,2015,1.342658217,21.01193478,25,1.414973348,-75.8000018,0.559666667,0.627380175,-89.96500938,-1.283892583
GRENADA,2016,2.103355504,125.8689962,151,2.181843588,25.42102031,2.496333333,2.569153627,31.65337711,0.451726025
GRENADA,2017,2.298087925,197.6497052,239,2.380211242,93.56568994,-0.326,-0.248072921,115.2717636,1.645045816
GRENADA,2018,2.58093957,380.0128039,463,2.666517981,272.2927493,-0.917,-0.833966135,334.8901501,4.779224531
GRENADA,2019,1.941375626,86.37267364,106,2.029383778,-24.98342027,0.759666667,0.847807317,-26.49146341,-0.378060244
GUADELOUPE,1980,0,0,0,0,252.6644511,0.436,0.324976016,1022.773171,0.157670287
GUADELOUPE,1981,0,0,0,0,215.6865713,-0.305333333,-0.411250531,873.8040338,0.134705267
GUADELOUPE,1982,0.112276204,0.295019191,1,0.301029996,179.0037107,-0.065,-0.165810413,725.8348968,0.111894406
GUADELOUPE,1983,0,0,0,0,141.7308118,2.162666667,2.06696304,575.8657598,0.088775226
GUADELOUPE,1984,1.989394307,96.58752568,339,2.531478917,201.3404577,-0.617,-0.707596842,765.8966229,0.118070305
GUADELOUPE,1985,1.787895956,60.36149831,216,2.336459734,128.1365505,-1.061666667,-1.147156723,493.9274859,0.076143656
GUADELOUPE,1986,1.530069881,32.88986828,120,2.08278537,63.68704071,-0.574666667,-0.655049938,248.958349,0.038379316
GUADELOUPE,1987,1.970793001,92.49599363,344,2.537819095,86.31528629,1.135,1.059723515,323.989212,0.049946042
GUADELOUPE,1988,1.07255444,10.81828448,41,1.62324929,-32.34030264,0.719,0.6488303,-127.979925,-0.019729332
GUADELOUPE,1989,1.024847606,9.58882099,37,1.579783597,-70.54764591,-1.783666667,-1.848729581,-280.9490619,-0.043310991
GUADELOUPE,1990,0.608697919,3.061607191,12,1.113943352,-114.0527395,0.043333333,-0.016622796,-454.9181989,-0.07013
GUADELOUPE,1991,1.141346395,12.84670356,51,1.716003344,-141.2455229,0.400333333,0.34548399,-564.8873358,-0.087082797
GUADELOUPE,1992,1.294077388,18.68236982,75,1.880813592,-172.3877364,1.766,1.716257442,-689.8564728,-0.106347987
GUADELOUPE,1993,0,0,0,0,-228.047986,0.147333333,0.102697561,-913.8256098,-0.140874976
GUADELOUPE,1994,0,0,0,0,-265.0258658,0.117666667,0.07813768,-1062.794747,-0.163839996
GUADELOUPE,1995,1.606147583,39.37825837,163,2.214843848,-262.6254872,1.014,0.979577799,-1048.763884,-0.161677004
GUADELOUPE,1996,1.658089172,44.50814906,186,2.271841607,-294.4734763,-0.870333333,-0.899648749,-1174.733021,-0.181096354
GUADELOUPE,1997,0,0,0,0,-375.9595051,-0.501333333,-0.525541963,-1509.702158,-0.232735057
GUADELOUPE,1998,0,0,0,0,-412.9373849,2.241333333,2.222231488,-1658.671295,-0.255700077
GUADELOUPE,1999,1.026533131,9.629996735,41,1.62324929,-440.2852679,-1.547333333,-1.561328392,-1766.640432,-0.272344555
GUADELOUPE,2000,1.180375584,14.14870763,60,1.785329835,-472.7444368,-1.663333333,-1.672221607,-1896.609568,-0.292380543
GUADELOUPE,2001,0,0,0,0,-523.8710242,-0.742666667,-0.746448155,-2105.578705,-0.324595138
GUADELOUPE,2002,1.366778623,22.26904842,93,1.973127854,-538.5798556,-0.184666667,-0.18334137,-2161.547842,-0.333223317
GUADELOUPE,2003,2.081800843,119.7260088,495,2.695481676,-478.1007749,0.884,0.890432083,-1908.516979,-0.294216184
GUADELOUPE,2004,0,0,0,0,-634.8046635,0.33,0.341538868,-2552.486116,-0.393490199
GUADELOUPE,2005,2.921819109,834.2550479,3364,3.526985069,162.4725046,0.599666667,0.616312321,662.5447467,0.102137623
GUADELOUPE,2006,2.867053494,735.2977856,2948,3.469674773,26.53736253,-0.821333333,-0.799580894,97.57560976,0.015042215
GUADELOUPE,2007,2.910741053,813.2186627,3266,3.514149134,67.48035982,0.672,0.698859224,266.6064728,0.041099943
GUADELOUPE,2008,1.844410025,68.88919285,277,2.444044796,-713.8269898,-1.626666667,-1.594700657,-2871.362664,-0.442648075
GUADELOUPE,2009,2.744908453,554.7870874,2234,3.349277527,-264.906975,-0.831,-0.793927205,-1063.331801,-0.163922789
GUADELOUPE,2010,4.008501781,10196.68943,41100,4.613852389,9340.017483,1.512666667,1.554846248,37653.69906,5.804678598
GUADELOUPE,2011,1.415860155,25.05314491,101,2.008600172,-868.5966771,-1.398,-1.350713634,-3494.270075,-0.538675223
GUADELOUPE,2012,2.410084461,256.0895718,1032,3.014100322,-674.53813,-0.851,-0.798606848,-2712.239212,-0.41811767
GUADELOUPE,2013,3.499545585,3157.970607,12706,4.10404303,2190.365026,-0.421333333,-0.363833396,8812.791651,1.358576298
GUADELOUPE,2014,2.543462123,348.5120258,1397,3.145507171,-656.0714355,-0.429666667,-0.367059944,-2645.177486,-0.407779462
GUADELOUPE,2015,1.71066587,50.36483182,201,2.305351369,-991.1965093,0.559666667,0.627380175,-3990.146623,-0.615119345
GUADELOUPE,2016,1.657903352,44.48868178,177,2.250420002,-1034.050539,2.496333333,2.569153627,-4163.11576,-0.641784195
GUADELOUPE,2017,2.136760552,136.0126139,540,2.733197265,-979.5044867,-0.326,-0.248072921,-3949.084897,-0.608789286
GUADELOUPE,2018,2.047403112,110.5329302,438,2.64246452,-1041.96205,-0.917,-0.833966135,-4200.054034,-0.647478584
GUADELOUPE,2019,2.912603936,816.7187125,3230,3.509336958,-372.7541477,0.759666667,0.847807317,-1557.023171,-0.240030045
GUATEMALA,1980,0.156970454,0.435391779,30,1.491361694,-3.961144224,0.436,0.324976016,1585.457317,0.226118607
GUATEMALA,1981,0.392830126,1.470757522,104,2.021189299,-5.339471563,-0.305333333,-0.411250531,1232.864634,0.175831686
GUATEMALA,1982,0.162677625,0.454379099,33,1.531478917,-8.769543068,-0.065,-0.165810413,735.2719512,0.104864803
GUATEMALA,1983,0.011486014,0.026800365,2,0.477121255,-11.61081489,2.162666667,2.06696304,277.6792683,0.039602737
GUATEMALA,1984,0,0,0,0,-14.05130833,-0.617,-0.707596842,-150.9134146,-0.021523336
GUATEMALA,1985,0,0,0,0,-16.46500142,-1.061666667,-1.147156723,-577.5060976,-0.082364169
GUATEMALA,1986,0,0,0,0,-18.8786945,-0.574666667,-0.655049938,-1004.09878,-0.143205001
GUATEMALA,1987,1.459678337,27.81896216,2318,3.365300749,6.526574583,1.135,1.059723515,887.3085366,0.126548326
GUATEMALA,1988,1.788245656,60.41092739,5175,3.713994268,36.70484672,0.719,0.6488303,3317.715854,0.473174067
GUATEMALA,1989,1.93236591,84.57874437,7448,3.872097974,58.45897062,-1.783666667,-1.848729581,5164.123171,0.736509475
GUATEMALA,1990,1.810316218,63.61245133,5757,3.760271661,35.07898451,0.043333333,-0.016622796,3046.530488,0.434497493
GUATEMALA,1991,2.075458999,117.9759001,10968,4.040167036,87.02874022,0.400333333,0.34548399,7830.937805,1.116851729
GUATEMALA,1992,1.160599266,13.47435655,1286,3.109578547,-19.88649644,1.766,1.716257442,-2277.654878,-0.324840122
GUATEMALA,1993,1.311283906,19.47782873,1907,3.28057837,-16.29671735,0.147333333,0.102697561,-2083.247561,-0.297113666
GUATEMALA,1994,1.471477122,28.61263965,2872,3.458335626,-9.575599504,0.117666667,0.07813768,-1544.840244,-0.220325782
GUATEMALA,1995,1.598791976,38.70013433,3981,3.600101256,-1.901797913,1.014,0.979577799,-862.4329268,-0.123000556
GUATEMALA,1996,1.557453921,35.09557137,3698,3.568084331,-7.920053951,-0.870333333,-0.899648749,-1572.02561,-0.224202971
GUATEMALA,1997,1.706844887,49.91489904,5385,3.731266349,4.485580631,-0.501333333,-0.525541963,-311.6182927,-0.044443135
GUATEMALA,1998,1.634891533,42.1411316,4655,3.668012972,-5.701879887,2.241333333,2.222231488,-1468.210976,-0.209396883
GUATEMALA,1999,1.518450529,31.99518207,3619,3.558708571,-18.2615225,-1.547333333,-1.561328392,-2930.803659,-0.417992483
GUATEMALA,2000,1.896010713,77.70652044,9006,3.954580163,25.03612278,-1.663333333,-1.672221607,2029.603659,0.28946295
GUATEMALA,2001,1.59151512,38.04047739,4516,3.654850091,-17.04361334,-0.742666667,-0.746448155,-2886.989024,-0.411743621
GUATEMALA,2002,1.80315648,62.5559888,7599,3.880813592,5.058204986,-0.184666667,-0.18334137,-230.5817073,-0.032885663
GUATEMALA,2003,1.743260808,54.36825139,6750,3.829368108,-5.543225511,0.884,0.890432083,-1506.17439,-0.214811242
GUATEMALA,2004,1.708304539,50.08631057,6352,3.802978855,-12.23885941,0.33,0.341538868,-2330.767073,-0.332415006
GUATEMALA,2005,1.69872421,48.97170994,6341,3.802226238,-15.76715313,0.599666667,0.616312321,-2768.359756,-0.394824663
GUATEMALA,2006,1.287250297,18.37538304,2428,3.385427515,-48.77717311,-0.821333333,-0.799580894,-7107.952439,-1.013739244
GUATEMALA,2007,1.650058273,43.67435316,5886,3.769894036,-25.89189607,0.672,0.698859224,-4076.545122,-0.581398625
GUATEMALA,2008,1.389329229,23.50920524,3230,3.509336958,-48.47073708,-1.626666667,-1.594700657,-7159.137805,-1.021039323
GUATEMALA,2009,1.878269711,74.55613102,10438,4.018658898,0.162495629,-0.831,-0.793927205,-377.7304878,-0.053872085
GUATEMALA,2010,2.081105166,119.532778,17045,4.231622484,42.72544949,1.512666667,1.554846248,5802.676829,0.827580274
GUATEMALA,2011,1.270991841,17.66344627,2565,3.409256652,-61.55757529,-1.398,-1.350713634,-9103.915854,-1.298404408
GUATEMALA,2012,1.803388017,62.58988163,9252,3.966282562,-19.04483302,-0.851,-0.798606848,-2843.508537,-0.405542415
GUATEMALA,2013,1.896481623,77.79190894,11703,4.068334313,-6.256498789,-0.421333333,-0.363833396,-819.1012195,-0.116820569
GUATEMALA,2014,2.1150736,129.3387645,19797,4.29662132,42.87666366,-0.429666667,-0.367059944,6848.306098,0.976708371
GUATEMALA,2015,2.068180949,115.9986765,18058,4.256693698,27.12288258,0.559666667,0.627380175,4682.713415,0.667850608
GUATEMALA,2016,1.754934832,55.87675776,8844,3.946697837,-35.41272921,2.496333333,2.569153627,-4957.879268,-0.707094881
GUATEMALA,2017,1.434479221,26.19438371,4214,3.624797579,-67.50879635,-0.326,-0.248072921,-10014.47195,-1.428268312
GUATEMALA,2018,1.631255951,41.78149441,6830,3.834484285,-54.33537873,-0.917,-0.833966135,-7825.064634,-1.116014095
GUATEMALA,2019,2.483920292,303.7335644,50432,4.702714803,205.2029982,0.759666667,0.847807317,35350.34268,5.041681129
GUYANA,1980,0,0,0,0,23.99368451,0.436,0.324976016,180.4963415,0.443005757
GUYANA,1981,0.877434397,6.541094748,51,1.716003344,27.56027742,-0.305333333,-0.411250531,209.1388368,0.513305189
GUYANA,1982,0,0,0,0,18.04468083,-0.065,-0.165810413,135.7813321,0.333258344
GUYANA,1983,0,0,0,0,15.07017899,2.162666667,2.06696304,113.4238274,0.278384637
GUYANA,1984,0,0,0,0,12.09567715,-0.617,-0.707596842,91.0663227,0.223510931
GUYANA,1985,0,0,0,0,9.121175306,-1.061666667,-1.147156723,68.70881801,0.168637224
GUYANA,1986,0,0,0,0,6.146673464,-0.574666667,-0.655049938,46.35131332,0.113763517
GUYANA,1987,0,0,0,0,3.172171622,1.135,1.059723515,23.99380863,0.058889811
GUYANA,1988,0,0,0,0,0.19766978,0.719,0.6488303,1.63630394,0.004016104
GUYANA,1989,0,0,0,0,-2.776832061,-1.783666667,-1.848729581,-20.72120075,-0.050857603
GUYANA,1990,0.146606758,0.401544071,3,0.602059991,-5.349789832,0.043333333,-0.016622796,-40.07870544,-0.098368184
GUYANA,1991,0,0,0,0,-8.725835745,0.400333333,0.34548399,-65.43621013,-0.160605016
GUYANA,1992,0.103275783,0.268457097,2,0.477121255,-11.43188049,1.766,1.716257442,-85.79371482,-0.210569972
GUYANA,1993,0,0,0,0,-14.67483943,0.147333333,0.102697561,-110.1512195,-0.270352429
GUYANA,1994,0.054388609,0.133414093,1,0.301029996,-17.51592718,0.117666667,0.07813768,-131.5087242,-0.322771761
GUYANA,1995,0,0,0,0,-20.62384311,1.014,0.979577799,-154.8662289,-0.380099843
GUYANA,1996,0,0,0,0,-23.59834495,-0.870333333,-0.899648749,-177.2237336,-0.434973549
GUYANA,1997,0,0,0,0,-26.5728468,-0.501333333,-0.525541963,-199.5812383,-0.489847256
GUYANA,1998,0.816270359,5.550438286,42,1.633468456,-23.99691035,2.241333333,2.222231488,-179.938743,-0.441637201
GUYANA,1999,0,0,0,0,-32.52185048,-1.547333333,-1.561328392,-244.2962477,-0.599594669
GUYANA,2000,0.54445571,2.503125613,19,1.301029996,-32.99322671,-1.663333333,-1.672221607,-247.6537523,-0.607835246
GUYANA,2001,0.949229992,7.896721413,60,1.785329835,-30.57413275,-0.742666667,-0.746448155,-229.011257,-0.562079566
GUYANA,2002,1.440399843,26.56765611,202,2.307496038,-14.87769989,-0.184666667,-0.18334137,-109.3687617,-0.268431984
GUYANA,2003,0.727451523,4.338896763,33,1.531478917,-40.08096108,0.884,0.890432083,-300.7262664,-0.738095112
GUYANA,2004,0.856170552,6.180762312,47,1.681241237,-41.21359738,0.33,0.341538868,-309.0837711,-0.758607565
GUYANA,2005,1.387923891,23.43002386,178,2.252853031,-26.93883767,0.599666667,0.616312321,-200.4412758,-0.491958111
GUYANA,2006,1.219053744,15.55974878,118,2.075546961,-37.7836146,-0.821333333,-0.799580894,-282.7987805,-0.694094334
GUYANA,2007,1.440420879,26.56899148,201,2.305351369,-29.74887374,0.672,0.698859224,-222.1562852,-0.545254893
GUYANA,2008,1.643080163,42.96227541,324,2.511883361,-16.33009165,-1.626666667,-1.594700657,-121.5137899,-0.298240441
GUYANA,2009,2.124867299,132.311403,994,2.997823081,70.04453411,-0.831,-0.793927205,526.1287054,1.291317285
GUYANA,2010,2.295071012,196.2745276,1468,3.167021796,131.0331569,1.512666667,1.554846248,977.7712008,2.399817457
GUYANA,2011,2.169860103,146.8632009,1093,3.039017322,78.64732831,-1.398,-1.350713634,580.4136961,1.424553023
GUYANA,2012,2.470166189,294.2338763,2189,3.340444115,223.0435019,-0.851,-0.798606848,1654.056191,4.059674615
GUYANA,2013,2.178541898,149.8488133,1120,3.049605613,75.68393699,-0.421333333,-0.363833396,562.6986867,1.381073742
GUYANA,2014,2.064067903,114.8958548,863,2.936513742,37.75647672,-0.429666667,-0.367059944,283.341182,0.695425591
GUYANA,2015,1.719236946,51.38861848,388,2.589949601,-28.72526147,0.559666667,0.627380175,-214.0163227,-0.52527637
GUYANA,2016,1.611897131,39.91637322,303,2.482873584,-43.17200857,2.496333333,2.569153627,-321.3738274,-0.788771975
GUYANA,2017,0.183005857,0.524073307,4,0.698970004,-85.53881032,-0.326,-0.248072921,-642.7313321,-1.577503888
GUYANA,2018,1.572979362,36.40928106,286,2.457881897,-52.62810442,-0.917,-0.833966135,-383.0888368,-0.940243768
GUYANA,2019,1.474141699,28.79488403,230,2.36361198,-63.21700329,0.759666667,0.847807317,-461.4463415,-1.13256249
HONDURAS,1980,1.748209683,55.00279249,2078,3.317854489,17.77879271,0.436,0.324976016,4034.613415,0.078401304
HONDURAS,1981,1.627146338,41.37857391,1612,3.207634367,-10.39719168,-0.305333333,-0.411250531,2208.861445,0.042922976
HONDURAS,1982,1.495633806,30.30644875,1217,3.085647288,-36.02108264,-0.065,-0.165810413,454.1094747,0.008824334
HONDURAS,1983,1.269935966,17.61812603,729,2.86332286,-63.26117116,2.162666667,2.06696304,-1393.642495,-0.027081501
HONDURAS,1984,0.994283891,8.869244113,378,2.57863921,-86.56181889,-0.617,-0.707596842,-3104.394465,-0.060325129
HONDURAS,1985,0.902918581,6.996843216,307,2.488550717,-102.9859856,-1.061666667,-1.147156723,-4535.146435,-0.088127748
HONDURAS,1986,1.133566086,12.6008511,569,2.755874856,-111.9337435,-0.574666667,-0.655049938,-5632.898405,-0.109459453
HONDURAS,1987,0.820730605,5.61805855,261,2.418301291,-133.4683019,1.135,1.059723515,-7300.650375,-0.141867497
HONDURAS,1988,1.271001776,17.66387324,844,2.926856709,-135.974253,0.719,0.6488303,-8077.402345,-0.156961475
HONDURAS,1989,1.71617757,51.02086503,2507,3.399327532,-117.169027,-1.783666667,-1.848729581,-7774.154315,-0.151068707
HONDURAS,1990,1.539600729,33.64182225,1700,3.230704314,-149.0998356,0.043333333,-0.016622796,-9940.906285,-0.193173405
HONDURAS,1991,2.014309362,102.3497336,5319,3.725911632,-94.94369002,0.400333333,0.34548399,-7681.658255,-0.149271308
HONDURAS,1992,1.608019289,39.55265461,2114,3.325310372,-172.2925348,1.766,1.716257442,-12246.41023,-0.237974355
HONDURAS,1993,1.722729135,51.81157687,2848,3.454692449,-174.5853784,0.147333333,0.102697561,-12872.1622,-0.250134075
HONDURAS,1994,1.741257931,54.11349221,3059,3.485721426,-186.8352288,0.117666667,0.07813768,-14020.91417,-0.272456822
HONDURAS,1995,2.677277965,474.6395561,27590,4.440767441,219.1390692,1.014,0.979577799,9150.333865,0.177810865
HONDURAS,1996,1.931695359,84.44671257,5047,3.703119346,-185.6055401,-0.870333333,-0.899648749,-14752.41811,-0.286671532
